user id,start day,end day,days,is_churner,
1735545,2020-03-24,2020-04-21,28,1,
5236035,2020-03-24,2020-04-21,28,1,
63101624,2020-04-07,2020-04-21,14,1,
14831613,2020-04-14,2020-04-21,7,1,
46840598,2020-04-14,2020-04-21,7,1,
48505268,2020-04-21,2020-04-21,0,1,
889596,2020-04-21,2020-04-21,0,1,
3244614,2020-04-21,2020-04-21,0,1,
611122,2020-04-21,2020-04-21,0,1,
16403734,2020-04-21,2020-04-21,0,1,
19362086,2020-04-21,2020-04-21,0,1,
7589415,2020-04-21,2020-04-21,0,1,
1268006,2020-04-21,2020-04-21,0,1,
32868095,2020-04-21,2020-04-21,0,1,
7823843,2020-04-21,2020-04-21,0,1,
9745640,2020-04-21,2020-04-21,0,1,
68142,2020-04-21,2020-04-21,0,1,
228859,2018-06-12,2020-04-28,686,1,
313191,2020-04-28,2020-04-28,0,1,
26224290,2020-02-04,2020-04-28,84,1,
1577620,2020-02-11,2020-04-28,77,1,
9466385,2020-02-18,2020-04-28,70,1,
23487805,2020-03-03,2020-04-28,56,1,
1942574,2020-04-07,2020-04-28,21,1,
41735150,2020-04-21,2020-04-28,7,1,
18531095,2020-04-28,2020-04-28,0,1,
23197718,2020-04-28,2020-04-28,0,1,
17936726,2020-04-28,2020-04-28,0,1,
37268357,2020-04-28,2020-04-28,0,1,
43234,2020-04-28,2020-04-28,0,1,
13438206,2020-04-28,2020-04-28,0,1,
31684768,2020-04-28,2020-04-28,0,1,
19519104,2020-05-05,2020-05-05,0,1,
38705255,2020-04-07,2020-05-05,28,1,
4341034,2020-04-21,2020-05-05,14,1,
525590,2019-10-29,2020-05-05,189,1,
863327,2019-11-19,2020-05-05,168,1,
3056077,2019-12-31,2020-05-05,126,1,
26698408,2020-02-25,2020-05-05,70,1,
5921306,2020-03-03,2020-05-05,63,1,
8729935,2020-03-10,2020-05-05,56,1,
26911733,2020-03-24,2020-05-05,42,1,
46769841,2020-04-28,2020-05-05,7,1,
89061,2020-04-28,2020-05-05,7,1,
599997,2020-05-05,2020-05-05,0,1,
6569559,2020-05-05,2020-05-05,0,1,
7293514,2020-05-05,2020-05-05,0,1,
3579386,2020-05-05,2020-05-05,0,1,
5251166,2020-05-05,2020-05-05,0,1,
25692860,2020-05-05,2020-05-05,0,1,
48690720,2020-05-05,2020-05-05,0,1,
1533299,2020-05-05,2020-05-05,0,1,
19820757,2020-05-05,2020-05-05,0,1,
22995923,2020-05-05,2020-05-05,0,1,
9658447,2020-04-21,2020-05-12,21,1,
8223335,2019-12-10,2020-05-12,154,1,
38863,2020-03-10,2020-05-12,63,1,
63633738,2020-04-21,2020-05-12,21,1,
64001343,2020-04-21,2020-05-12,21,1,
11489601,2020-05-05,2020-05-12,7,1,
43252749,2020-05-12,2020-05-12,0,1,
58014691,2020-05-12,2020-05-12,0,1,
22273042,2020-05-12,2020-05-12,0,1,
13119229,2020-05-12,2020-05-12,0,1,
10444878,2020-05-12,2020-05-12,0,1,
1505210,2020-05-12,2020-05-12,0,1,
9332650,2020-05-12,2020-05-12,0,1,
7169800,2020-05-12,2020-05-12,0,1,
12221112,2020-05-12,2020-05-12,0,1,
8655789,2018-06-12,2020-05-19,707,1,
125752,2020-05-19,2020-05-19,0,1,
29240784,2020-05-19,2020-05-19,0,1,
17918702,2020-05-19,2020-05-19,0,1,
1241516,2020-04-07,2020-05-19,42,1,
52063794,2020-05-19,2020-05-19,0,1,
64787634,2020-05-12,2020-05-19,7,1,
20555864,2020-05-19,2020-05-19,0,1,
30410670,2020-05-19,2020-05-19,0,1,
34249234,2020-05-19,2020-05-19,0,1,
48986196,2020-05-19,2020-05-19,0,1,
12154068,2020-05-19,2020-05-19,0,1,
31253463,2020-05-19,2020-05-19,0,1,
3406709,2020-05-19,2020-05-19,0,1,
3286787,2020-05-19,2020-05-19,0,1,
4244169,2020-05-19,2020-05-19,0,1,
4518921,2020-05-19,2020-05-19,0,1,
62890791,2020-05-19,2020-05-19,0,1,
5720601,2020-02-25,2020-05-26,91,1,
9397454,2019-11-05,2020-05-26,203,1,
22042825,2020-05-12,2020-05-26,14,1,
3833456,2020-03-17,2020-05-26,70,1,
66154,2020-05-12,2020-05-26,14,1,
14237704,2020-05-19,2020-05-26,7,1,
1578803,2020-05-19,2020-05-26,7,1,
26212127,2020-05-19,2020-05-26,7,1,
22121273,2020-05-26,2020-05-26,0,1,
14054459,2020-05-26,2020-05-26,0,1,
47354641,2020-05-26,2020-05-26,0,1,
2675621,2020-05-26,2020-06-02,7,1,
37936015,2020-03-24,2020-06-02,70,1,
20668349,2020-03-10,2020-06-02,84,1,
8398819,2020-05-19,2020-06-02,14,1,
13525379,2020-06-02,2020-06-02,0,1,
11348981,2020-05-12,2020-06-02,21,1,
3227883,2020-05-26,2020-06-02,7,1,
2689729,2020-06-02,2020-06-02,0,1,
11570450,2020-06-02,2020-06-02,0,1,
24541631,2020-06-02,2020-06-02,0,1,
19807725,2020-06-02,2020-06-02,0,1,
4659019,2020-06-02,2020-06-02,0,1,
11174873,2020-06-02,2020-06-02,0,1,
9197727,2020-06-02,2020-06-02,0,1,
5054893,2020-06-02,2020-06-02,0,1,
850020,2020-06-02,2020-06-02,0,1,
7014210,2020-06-02,2020-06-02,0,1,
10642337,2020-06-09,2020-06-09,0,1,
18707623,2019-09-24,2020-06-09,259,1,
2930596,2020-06-09,2020-06-09,0,1,
25859225,2020-05-05,2020-06-09,35,1,
5024543,2020-01-14,2020-06-09,147,1,
12560808,2020-04-07,2020-06-09,63,1,
10991802,2020-05-19,2020-06-09,21,1,
29749923,2020-06-02,2020-06-09,7,1,
65219597,2020-06-09,2020-06-09,0,1,
2387408,2020-06-09,2020-06-09,0,1,
3457005,2020-06-09,2020-06-09,0,1,
22038080,2020-06-09,2020-06-09,0,1,
2352723,2020-06-09,2020-06-09,0,1,
15331729,2020-06-09,2020-06-09,0,1,
37112607,2020-06-09,2020-06-09,0,1,
6748505,2020-06-09,2020-06-09,0,1,
47238439,2020-06-09,2020-06-09,0,1,
29172421,2020-06-09,2020-06-09,0,1,
84399,2020-06-09,2020-06-09,0,1,
56625370,2020-06-09,2020-06-09,0,1,
22605641,2020-04-14,2020-06-16,63,1,
36062071,2020-05-05,2020-06-16,42,1,
10606312,2020-05-05,2020-06-16,42,1,
34891363,2020-06-02,2020-06-16,14,1,
7936236,2020-06-09,2020-06-16,7,1,
25846064,2020-06-09,2020-06-16,7,1,
52404339,2020-06-09,2020-06-16,7,1,
1155586,2020-06-09,2020-06-16,7,1,
59566611,2020-06-16,2020-06-16,0,1,
9076564,2020-06-16,2020-06-16,0,1,
54123278,2020-06-16,2020-06-16,0,1,
228998,2020-06-23,2020-06-23,0,1,
16749003,2020-01-21,2020-06-23,154,1,
1455590,2020-06-23,2020-06-23,0,1,
28828606,2020-06-23,2020-06-23,0,1,
814491,2020-06-23,2020-06-23,0,1,
8159699,2020-06-02,2020-06-23,21,1,
3251673,2020-06-09,2020-06-23,14,1,
13670813,2020-06-23,2020-06-23,0,1,
31591310,2020-06-23,2020-06-23,0,1,
8600927,2020-06-23,2020-06-23,0,1,
16691849,2020-06-23,2020-06-23,0,1,
10052880,2020-06-23,2020-06-23,0,1,
28938855,2020-06-23,2020-06-23,0,1,
26660490,2020-06-23,2020-06-23,0,1,
19145015,2020-06-23,2020-06-23,0,1,
23136185,2020-06-23,2020-06-23,0,1,
814804,2020-06-23,2020-06-23,0,1,
51482455,2020-06-23,2020-06-23,0,1,
16383123,2020-06-23,2020-06-23,0,1,
61703,2020-06-23,2020-06-23,0,1,
10916857,2020-06-23,2020-06-23,0,1,
386675,2020-06-23,2020-06-23,0,1,
3248040,2020-06-23,2020-06-23,0,1,
41419288,2020-06-23,2020-06-30,7,1,
229382,2020-03-17,2020-06-30,105,1,
12852045,2020-03-31,2020-06-30,91,1,
3730708,2020-05-05,2020-06-30,56,1,
984304,2020-06-02,2020-06-30,28,1,
48377461,2020-06-23,2020-06-30,7,1,
26478064,2020-06-30,2020-06-30,0,1,
10287868,2020-06-30,2020-06-30,0,1,
22206438,2020-06-30,2020-06-30,0,1,
1891756,2020-06-30,2020-06-30,0,1,
10170099,2020-06-30,2020-06-30,0,1,
111569,2020-06-02,2020-07-07,35,1,
79138,2020-07-07,2020-07-07,0,1,
184706,2020-07-07,2020-07-07,0,1,
30065079,2020-04-07,2020-07-07,91,1,
23654732,2019-11-05,2020-07-07,245,1,
4209122,2020-01-21,2020-07-07,168,1,
2780093,2020-07-07,2020-07-07,0,1,
35175443,2020-05-12,2020-07-07,56,1,
41924842,2020-06-30,2020-07-07,7,1,
6238718,2020-06-30,2020-07-07,7,1,
449558,2020-06-30,2020-07-07,7,1,
35703580,2020-07-07,2020-07-07,0,1,
1401861,2020-07-07,2020-07-07,0,1,
11776282,2020-07-07,2020-07-07,0,1,
6807275,2020-07-07,2020-07-07,0,1,
14938527,2020-07-07,2020-07-07,0,1,
7504908,2020-07-07,2020-07-07,0,1,
54696651,2020-07-07,2020-07-07,0,1,
13451794,2020-07-07,2020-07-07,0,1,
17350115,2020-07-07,2020-07-07,0,1,
33933023,2020-07-07,2020-07-07,0,1,
12978216,2020-07-07,2020-07-07,0,1,
0,2018-06-19,2020-07-14,756,1,
595774,2019-07-30,2020-07-14,350,1,
7363758,2020-02-04,2020-07-14,161,1,
2179853,2020-07-14,2020-07-14,0,1,
13761737,2020-01-07,2020-07-14,189,1,
8229875,2020-07-14,2020-07-14,0,1,
2205288,2020-02-04,2020-07-14,161,1,
4522842,2019-11-19,2020-07-14,238,1,
17931662,2020-07-14,2020-07-14,0,1,
7591857,2020-03-24,2020-07-14,112,1,
2626260,2020-03-24,2020-07-14,112,1,
31362090,2020-05-26,2020-07-14,49,1,
65553080,2020-05-26,2020-07-14,49,1,
6860957,2020-06-23,2020-07-14,21,1,
27914730,2020-07-07,2020-07-14,7,1,
22943414,2020-07-07,2020-07-14,7,1,
29867749,2020-07-14,2020-07-14,0,1,
765175,2020-07-14,2020-07-14,0,1,
44871988,2020-07-14,2020-07-14,0,1,
18555600,2020-07-14,2020-07-14,0,1,
20482960,2020-07-21,2020-07-21,0,1,
1821668,2020-07-21,2020-07-21,0,1,
15046660,2020-04-14,2020-07-21,98,1,
24907857,2019-11-05,2020-07-21,259,1,
7251331,2020-07-21,2020-07-21,0,1,
869178,2020-06-09,2020-07-21,42,1,
26343333,2020-06-23,2020-07-21,28,1,
12011058,2020-03-10,2020-07-21,133,1,
11030437,2020-03-24,2020-07-21,119,1,
459359,2020-03-31,2020-07-21,112,1,
20013423,2020-05-05,2020-07-21,77,1,
465606,2020-05-19,2020-07-21,63,1,
34013890,2020-05-26,2020-07-21,56,1,
23294156,2020-06-16,2020-07-21,35,1,
211676,2020-06-30,2020-07-21,21,1,
1382235,2020-07-14,2020-07-21,7,1,
6257191,2020-07-14,2020-07-21,7,1,
11773884,2020-07-21,2020-07-21,0,1,
3601671,2020-07-21,2020-07-21,0,1,
93248,2020-07-21,2020-07-21,0,1,
19378610,2020-07-21,2020-07-21,0,1,
26950370,2020-07-21,2020-07-21,0,1,
6708,2020-07-21,2020-07-21,0,1,
18312948,2020-07-21,2020-07-21,0,1,
2463292,2020-07-21,2020-07-21,0,1,
22714474,2020-07-21,2020-07-21,0,1,
679126,2020-07-21,2020-07-21,0,1,
30625612,2020-07-21,2020-07-21,0,1,
47134502,2020-07-21,2020-07-21,0,1,
7771049,2020-07-28,2020-07-28,0,1,
23346350,2020-05-05,2020-07-28,84,1,
16755538,2020-06-09,2020-07-28,49,1,
19188046,2020-06-16,2020-07-28,42,1,
62267356,2020-06-16,2020-07-28,42,1,
6883877,2020-06-30,2020-07-28,28,1,
9114601,2020-06-30,2020-07-28,28,1,
24258992,2020-07-21,2020-07-28,7,1,
9086412,2020-07-28,2020-07-28,0,1,
60844171,2020-07-28,2020-07-28,0,1,
53545589,2020-07-28,2020-07-28,0,1,
11567615,2020-07-28,2020-07-28,0,1,
46544333,2020-07-28,2020-07-28,0,1,
29842078,2020-07-28,2020-07-28,0,1,
4431542,2020-07-28,2020-07-28,0,1,
14137135,2020-07-28,2020-07-28,0,1,
6310656,2020-07-28,2020-07-28,0,1,
52655933,2020-07-28,2020-07-28,0,1,
15227113,2020-05-19,2020-08-04,77,1,
36421850,2020-08-04,2020-08-04,0,1,
6637618,2020-03-10,2020-08-04,147,1,
34741654,2020-06-23,2020-08-04,42,1,
66396004,2020-07-07,2020-08-04,28,1,
16819258,2020-07-14,2020-08-04,21,1,
3588493,2020-07-28,2020-08-04,7,1,
2829082,2020-08-04,2020-08-04,0,1,
28185989,2020-08-04,2020-08-04,0,1,
18120782,2020-08-04,2020-08-04,0,1,
6916894,2020-08-04,2020-08-04,0,1,
31289239,2020-08-04,2020-08-04,0,1,
5403109,2020-08-04,2020-08-04,0,1,
55196942,2020-08-04,2020-08-04,0,1,
3895162,2020-08-04,2020-08-04,0,1,
56976213,2020-08-04,2020-08-04,0,1,
30141968,2020-08-04,2020-08-04,0,1,
2655383,2020-08-04,2020-08-04,0,1,
66752172,2020-08-04,2020-08-04,0,1,
8172732,2020-08-11,2020-08-11,0,1,
10729578,2020-08-11,2020-08-11,0,1,
30043698,2020-04-14,2020-08-11,119,1,
56511849,2020-06-23,2020-08-11,49,1,
56383189,2020-06-23,2020-08-11,49,1,
29286820,2020-06-23,2020-08-11,49,1,
6898958,2020-06-30,2020-08-11,42,1,
54710007,2020-07-14,2020-08-11,28,1,
33537125,2020-07-21,2020-08-11,21,1,
18686697,2020-07-28,2020-08-11,14,1,
38502893,2020-08-04,2020-08-11,7,1,
22037624,2020-08-11,2020-08-11,0,1,
1077147,2020-08-11,2020-08-11,0,1,
66143562,2020-08-11,2020-08-11,0,1,
30039445,2020-08-11,2020-08-11,0,1,
52529730,2020-08-11,2020-08-11,0,1,
7022342,2020-08-11,2020-08-11,0,1,
14238826,2020-08-11,2020-08-11,0,1,
45185,2020-08-11,2020-08-11,0,1,
26294221,2020-08-11,2020-08-11,0,1,
5328285,2020-08-11,2020-08-11,0,1,
1960721,2019-02-26,2020-08-18,539,1,
9089852,2020-05-19,2020-08-18,91,1,
41974238,2020-06-09,2020-08-18,70,1,
1483379,2020-06-23,2020-08-18,56,1,
14073228,2020-06-23,2020-08-18,56,1,
15110509,2020-07-28,2020-08-18,21,1,
5780272,2020-08-11,2020-08-18,7,1,
29107077,2020-08-18,2020-08-18,0,1,
69566418,2020-08-18,2020-08-18,0,1,
1447600,2020-08-18,2020-08-18,0,1,
16481337,2020-08-18,2020-08-18,0,1,
46522279,2020-08-18,2020-08-18,0,1,
60136259,2020-08-18,2020-08-18,0,1,
6811562,2019-04-02,2020-08-25,511,1,
13597645,2020-08-25,2020-08-25,0,1,
64800904,2020-05-12,2020-08-25,105,1,
21218230,2020-05-19,2020-08-25,98,1,
5256797,2020-07-07,2020-08-25,49,1,
14818134,2020-08-04,2020-08-25,21,1,
3837196,2020-08-04,2020-08-25,21,1,
7725109,2020-08-18,2020-08-25,7,1,
18495787,2020-08-18,2020-08-25,7,1,
36177196,2020-08-25,2020-08-25,0,1,
23390805,2020-08-25,2020-08-25,0,1,
66867619,2020-08-25,2020-08-25,0,1,
39604265,2020-08-25,2020-08-25,0,1,
15457594,2020-08-25,2020-08-25,0,1,
1212622,2020-08-25,2020-08-25,0,1,
9716061,2020-08-25,2020-08-25,0,1,
7456,2020-08-25,2020-08-25,0,1,
139858,2020-08-25,2020-08-25,0,1,
6900999,2018-06-12,2020-09-01,812,1,
18377705,2020-07-28,2020-09-01,35,1,
36984984,2020-07-14,2020-09-01,49,1,
4960573,2020-07-14,2020-09-01,49,1,
34381225,2020-07-21,2020-09-01,42,1,
5584341,2020-08-25,2020-09-01,7,1,
18409901,2020-08-25,2020-09-01,7,1,
8041737,2020-09-01,2020-09-01,0,1,
4321516,2020-09-01,2020-09-01,0,1,
3322850,2020-09-01,2020-09-01,0,1,
58118658,2020-09-01,2020-09-01,0,1,
12322692,2020-09-01,2020-09-01,0,1,
20997797,2020-09-01,2020-09-01,0,1,
6697164,2020-09-01,2020-09-01,0,1,
4493143,2020-09-01,2020-09-01,0,1,
51711739,2019-07-23,2020-09-08,413,1,
8537877,2020-05-19,2020-09-08,112,1,
36706320,2020-06-16,2020-09-08,84,1,
36884713,2020-09-08,2020-09-08,0,1,
32929103,2020-08-11,2020-09-08,28,1,
14976422,2020-04-28,2020-09-08,133,1,
65613067,2020-06-02,2020-09-08,98,1,
28961913,2020-06-16,2020-09-08,84,1,
14278376,2020-08-25,2020-09-08,14,1,
65913,2020-08-25,2020-09-08,14,1,
16175304,2020-09-01,2020-09-08,7,1,
64484938,2020-09-01,2020-09-08,7,1,
16847051,2020-09-08,2020-09-08,0,1,
37980914,2020-09-08,2020-09-08,0,1,
29189728,2020-09-08,2020-09-08,0,1,
40356685,2020-09-08,2020-09-08,0,1,
4529381,2020-09-08,2020-09-08,0,1,
15336781,2020-09-08,2020-09-08,0,1,
5435221,2020-09-08,2020-09-08,0,1,
70047921,2020-09-08,2020-09-08,0,1,
360368,2020-09-15,2020-09-15,0,1,
9397454,2020-09-15,2020-09-15,0,1,
2760084,2020-05-19,2020-09-15,119,1,
32066272,2020-08-11,2020-09-15,35,1,
14957706,2020-08-18,2020-09-15,28,1,
63145900,2020-08-25,2020-09-15,21,1,
1998537,2020-09-15,2020-09-15,0,1,
35582223,2020-09-15,2020-09-15,0,1,
3242581,2020-09-15,2020-09-15,0,1,
32261914,2020-09-15,2020-09-15,0,1,
19169641,2020-09-15,2020-09-15,0,1,
7301435,2020-09-15,2020-09-15,0,1,
259697,2020-09-15,2020-09-15,0,1,
18094820,2020-09-15,2020-09-15,0,1,
18666312,2020-07-28,2020-09-22,56,1,
17152264,2020-05-19,2020-09-22,126,1,
14061364,2020-09-22,2020-09-22,0,1,
4949354,2020-05-19,2020-09-22,126,1,
40492703,2020-08-25,2020-09-22,28,1,
50381091,2020-08-25,2020-09-22,28,1,
10988056,2020-09-01,2020-09-22,21,1,
10226392,2020-09-15,2020-09-22,7,1,
16889847,2020-09-22,2020-09-22,0,1,
20116229,2020-09-22,2020-09-22,0,1,
28551465,2020-09-22,2020-09-22,0,1,
30610298,2020-09-22,2020-09-22,0,1,
3402731,2020-09-22,2020-09-22,0,1,
894731,2020-09-22,2020-09-22,0,1,
38704938,2020-09-22,2020-09-22,0,1,
22866213,2020-09-22,2020-09-22,0,1,
11797742,2020-09-22,2020-09-22,0,1,
89061,2020-09-29,2020-09-29,0,1,
5381586,2020-06-30,2020-09-29,91,1,
5606641,2020-07-21,2020-09-29,70,1,
44024922,2020-08-18,2020-09-29,42,1,
53284,2020-09-08,2020-09-29,21,1,
6140163,2020-09-22,2020-09-29,7,1,
334184,2020-09-29,2020-09-29,0,1,
10867758,2020-09-29,2020-09-29,0,1,
51323306,2020-09-29,2020-09-29,0,1,
43939664,2020-09-29,2020-09-29,0,1,
669142,2020-09-29,2020-09-29,0,1,
33767533,2020-09-29,2020-09-29,0,1,
30342,2020-09-29,2020-09-29,0,1,
4714062,2020-09-29,2020-09-29,0,1,
33758313,2020-09-29,2020-09-29,0,1,
34733770,2020-09-29,2020-09-29,0,1,
45871357,2020-09-29,2020-09-29,0,1,
4135093,2020-09-29,2020-09-29,0,1,
1048312,2020-10-06,2020-10-06,0,1,
1618862,2020-10-06,2020-10-06,0,1,
4234426,2020-07-28,2020-10-06,70,1,
22548039,2020-10-06,2020-10-06,0,1,
25235302,2020-10-06,2020-10-06,0,1,
3730708,2020-10-06,2020-10-06,0,1,
11130940,2020-06-23,2020-10-06,105,1,
9162393,2020-08-04,2020-10-06,63,1,
61468206,2020-09-29,2020-10-06,7,1,
25076260,2020-09-29,2020-10-06,7,1,
25283272,2020-10-06,2020-10-06,0,1,
27252627,2020-10-06,2020-10-06,0,1,
24239452,2020-10-13,2020-10-13,0,1,
7009040,2020-09-08,2020-10-13,35,1,
19271957,2020-10-06,2020-10-13,7,1,
8967620,2020-10-06,2020-10-13,7,1,
6350053,2020-10-13,2020-10-13,0,1,
1019715,2020-10-13,2020-10-13,0,1,
9756388,2020-10-13,2020-10-13,0,1,
14482624,2020-10-13,2020-10-13,0,1,
16581043,2020-10-13,2020-10-13,0,1,
25487881,2020-10-13,2020-10-13,0,1,
13649255,2020-10-13,2020-10-13,0,1,
34411681,2020-10-13,2020-10-13,0,1,
6756404,2020-10-13,2020-10-13,0,1,
41419288,2020-10-20,2020-10-20,0,1,
16069726,2020-07-14,2020-10-20,98,1,
15631816,2020-08-18,2020-10-20,63,1,
646979,2020-09-15,2020-10-20,35,1,
57914269,2020-10-06,2020-10-20,14,1,
56243512,2020-10-13,2020-10-20,7,1,
8866793,2020-10-20,2020-10-20,0,1,
57421832,2020-10-20,2020-10-20,0,1,
417406,2020-10-20,2020-10-20,0,1,
8855268,2020-10-20,2020-10-20,0,1,
73112878,2020-10-20,2020-10-20,0,1,
12040615,2020-10-20,2020-10-20,0,1,
984592,2020-10-20,2020-10-20,0,1,
60595559,2020-10-20,2020-10-20,0,1,
62249494,2020-10-20,2020-10-20,0,1,
12284951,2020-10-20,2020-10-20,0,1,
228859,2020-10-27,2020-10-27,0,1,
32520302,2020-10-27,2020-10-27,0,1,
18213601,2020-10-27,2020-10-27,0,1,
1633460,2020-10-27,2020-10-27,0,1,
2952415,2020-09-29,2020-10-27,28,1,
11449919,2020-08-18,2020-10-27,70,1,
60222230,2020-09-29,2020-10-27,28,1,
29711150,2020-10-13,2020-10-27,14,1,
41643434,2020-10-20,2020-10-27,7,1,
979984,2020-10-27,2020-10-27,0,1,
72519990,2020-10-27,2020-10-27,0,1,
8779668,2020-10-27,2020-10-27,0,1,
665484,2020-10-27,2020-10-27,0,1,
32043450,2020-10-27,2020-10-27,0,1,
54111831,2020-10-27,2020-10-27,0,1,
48803465,2020-10-27,2020-10-27,0,1,
663585,2020-10-27,2020-10-27,0,1,
6740590,2020-10-27,2020-10-27,0,1,
38438179,2020-10-27,2020-10-27,0,1,
313191,2020-11-03,2020-11-03,0,1,
4209122,2020-11-03,2020-11-03,0,1,
40995790,2020-03-03,2020-11-03,245,1,
29718307,2020-10-27,2020-11-03,7,1,
24227420,2020-11-03,2020-11-03,0,1,
31765796,2020-11-03,2020-11-03,0,1,
6317287,2020-11-03,2020-11-03,0,1,
6251047,2020-11-03,2020-11-03,0,1,
9580716,2020-11-03,2020-11-03,0,1,
16060349,2020-11-10,2020-11-10,0,1,
7245864,2020-11-10,2020-11-10,0,1,
2689729,2020-11-10,2020-11-10,0,1,
6238718,2020-11-10,2020-11-10,0,1,
6824837,2020-10-20,2020-11-10,21,1,
220005,2020-10-27,2020-11-10,14,1,
73630604,2020-11-03,2020-11-10,7,1,
20589514,2020-11-10,2020-11-10,0,1,
20648820,2020-11-10,2020-11-10,0,1,
9538040,2020-11-10,2020-11-10,0,1,
1939865,2020-11-10,2020-11-10,0,1,
1395338,2020-11-10,2020-11-10,0,1,
33616733,2020-11-10,2020-11-10,0,1,
62537136,2020-11-10,2020-11-10,0,1,
685944,2020-11-10,2020-11-10,0,1,
68709331,2020-11-10,2020-11-10,0,1,
30889080,2020-11-10,2020-11-10,0,1,
12861981,2020-11-10,2020-11-10,0,1,
34112826,2020-11-10,2020-11-10,0,1,
73980760,2020-11-10,2020-11-10,0,1,
11274813,2020-11-10,2020-11-10,0,1,
41949372,2020-11-10,2020-11-10,0,1,
6526276,2020-11-10,2020-11-10,0,1,
42208549,2020-11-10,2020-11-10,0,1,
1721873,2019-12-31,2020-11-17,322,1,
1817442,2020-11-10,2020-11-17,7,1,
6854491,2020-11-17,2020-11-17,0,1,
8223335,2020-08-18,2020-11-17,91,1,
2626260,2020-11-17,2020-11-17,0,1,
459359,2020-11-17,2020-11-17,0,1,
2829082,2020-11-17,2020-11-17,0,1,
6054368,2020-08-04,2020-11-17,105,1,
1315874,2020-09-22,2020-11-17,56,1,
4830598,2020-10-20,2020-11-17,28,1,
6707363,2020-11-10,2020-11-17,7,1,
42570666,2020-11-10,2020-11-17,7,1,
244059,2020-11-17,2020-11-17,0,1,
32570754,2020-11-17,2020-11-17,0,1,
10676103,2020-11-17,2020-11-17,0,1,
12830834,2020-11-17,2020-11-17,0,1,
29176342,2020-11-17,2020-11-17,0,1,
658597,2019-07-16,2020-11-24,497,1,
229382,2020-10-20,2020-11-24,35,1,
9584920,2020-08-18,2020-11-24,98,1,
20518204,2020-09-08,2020-11-24,77,1,
3229701,2020-10-13,2020-11-24,42,1,
1137168,2020-11-03,2020-11-24,21,1,
2964386,2020-11-17,2020-11-24,7,1,
36969412,2020-11-24,2020-11-24,0,1,
10300313,2020-11-24,2020-11-24,0,1,
12677733,2020-11-24,2020-11-24,0,1,
8172577,2020-11-24,2020-11-24,0,1,
25652993,2020-11-24,2020-11-24,0,1,
27858725,2020-11-24,2020-11-24,0,1,
43276682,2020-11-24,2020-11-24,0,1,
41306148,2020-11-24,2020-11-24,0,1,
22302313,2020-11-24,2020-11-24,0,1,
2844109,2020-11-24,2020-11-24,0,1,
73918807,2020-11-24,2020-11-24,0,1,
10748498,2020-11-24,2020-11-24,0,1,
29451317,2020-12-01,2020-12-01,0,1,
23096288,2020-10-27,2020-12-01,35,1,
3862760,2020-09-08,2020-12-01,84,1,
73332801,2020-10-27,2020-12-01,35,1,
4461127,2020-11-03,2020-12-01,28,1,
4659069,2020-11-24,2020-12-01,7,1,
10426513,2020-12-01,2020-12-01,0,1,
3518318,2020-12-01,2020-12-01,0,1,
10248557,2020-12-01,2020-12-01,0,1,
13137132,2020-12-01,2020-12-01,0,1,
25150706,2020-12-01,2020-12-01,0,1,
831790,2020-12-01,2020-12-01,0,1,
41203448,2020-12-01,2020-12-01,0,1,
99201,2020-12-01,2020-12-01,0,1,
7513062,2020-12-01,2020-12-01,0,1,
14904111,2020-12-01,2020-12-01,0,1,
19853900,2020-12-01,2020-12-01,0,1,
39497939,2019-10-01,2020-12-08,434,1,
8655789,2020-11-17,2020-12-08,21,1,
1400247,2018-06-12,2020-12-08,910,1,
8723081,2020-10-06,2020-12-08,63,1,
10137,2020-11-03,2020-12-08,35,1,
13346472,2019-08-13,2020-12-08,483,1,
23136185,2020-12-08,2020-12-08,0,1,
1891756,2020-12-08,2020-12-08,0,1,
34943494,2020-08-11,2020-12-08,119,1,
1181780,2020-10-20,2020-12-08,49,1,
13021787,2020-10-20,2020-12-08,49,1,
5640366,2020-10-27,2020-12-08,42,1,
45483159,2020-11-10,2020-12-08,28,1,
27008765,2020-12-08,2020-12-08,0,1,
15677328,2020-12-08,2020-12-08,0,1,
10202690,2020-12-08,2020-12-08,0,1,
27908949,2020-12-08,2020-12-08,0,1,
21021111,2020-12-08,2020-12-08,0,1,
39569385,2020-12-08,2020-12-08,0,1,
3478847,2020-06-30,2020-12-15,168,1,
8229875,2020-11-03,2020-12-15,42,1,
24755707,2020-12-15,2020-12-15,0,1,
7591857,2020-12-08,2020-12-15,7,1,
11030437,2020-12-15,2020-12-15,0,1,
36984984,2020-12-15,2020-12-15,0,1,
6310656,2020-11-24,2020-12-15,21,1,
17488313,2020-09-29,2020-12-15,77,1,
1964655,2020-10-06,2020-12-15,70,1,
5201760,2020-10-27,2020-12-15,49,1,
18555961,2020-11-24,2020-12-15,21,1,
47477139,2020-12-15,2020-12-15,0,1,
15920671,2020-12-15,2020-12-15,0,1,
7530528,2020-12-15,2020-12-15,0,1,
38570014,2020-12-15,2020-12-15,0,1,
71654631,2020-12-15,2020-12-15,0,1,
1550888,2020-12-15,2020-12-15,0,1,
20541107,2020-12-15,2020-12-15,0,1,
5715383,2020-12-15,2020-12-15,0,1,
22851907,2020-12-15,2020-12-15,0,1,
9629796,2020-12-15,2020-12-15,0,1,
